6.12, 4.66501, -1.99499, 6.47, 2.50288, -1.73609, -16, 6.05, 356.99
6.14, 4.65857, -1.39143, 5.86, 2.48754, -1.15308, -16, 5.86, 357.01
6.16, 4.65657, -1.20343, 5.67, 2.4581, -0.893958, 0, 6.27, 358.23
6.18, 4.65819, -1.61181, 6.08, 2.40711, -1.02352, 0, 6.27, 358.23
6.2, 4.66261, -1.60739, 6.08, 2.3955, -1.21786, 16, 5.96, 358.8
6.22, 4.66902, -1.29098, 5.77, 2.36357, -1.86565, -16, 6.18, 359.16
6.24, 4.67664, -1.50336, 5.99, 2.31051, -2.70779, -16, 5.96, 357.3
6.26, 4.68473, -1.27527, 5.77, 2.296, -1.4122, -16, 5.93, 357.43
6.28, 4.69257, -1.23743, 5.74, 2.26573, -0.505281, -16, 5.78, 357.27
6.3, 4.69949, -1.08051, 5.59, 2.22427, -1.0883, 0, 5.4, 358.41
6.32, 4.70487, -0.695125, 5.21, 2.21391, -0.505281, -16, 5.4, 358.19
6.34, 4.70815, -0.691846, 5.21, 2.20479, -0.246162, -32, 5.46, 358.33
6.36, 4.70882, -0.751178, 5.27, 2.19359, -0.440501, -16, 5.6, 358.37
6.38, 4.70644, -0.893564, 5.41, 2.17535, -0.63484, -16, 5.16, 357.86
6.4, 4.70062, -0.45938, 4.97, 2.15835, -0.440501, 0, 5.26, 357.84
6.42, 4.69107, -0.568929, 5.07, 2.13679, -0.893958, -16, 4.92, 357.87
6.44, 4.67756, -0.24244, 4.73, 2.1256, 0.207295, 0, 4.99, 358.18
6.46, 4.65993, -0.330065, 4.8, 2.11814, -0.958738, 0, 5.08, 358.58
6.48, 4.63812, -0.441879, 4.89, 2.09533, -0.246162, -16, 5.1, 358.73
6.5, 4.61213, -0.487875, 4.91, 2.08207, -0.505281, -16, 4.98, 357.88
6.52, 4.58204, -0.397965, 4.79, 2.07543, -0.0518237, 0, 5.03, 357.72
6.54, 4.54802, -0.481981, 4.84, 2.04849, 0.207295, 0, 4.88, 358.41
6.56, 4.51033, -0.369675, 4.69, 2.04849, 0.531193, 16, 4.98, 358.58
6.58, 4.46928, -0.510718, 4.79, 2.04061, -0.246162, 16, 5.04, 358.65
6.6, 4.42529, -0.614705, 4.85, 2.01283, -1.28264, 16, 4.84, 358.26
6.62, 4.37884, -0.461157, 4.65, 1.99832, 0.207295, -16, 5.11, 358.52
6.64, 4.33048, -0.779519, 4.92, 1.98132, -0.181383, 0, 5.03, 358.24
6.66, 4.28083, -0.74917, 4.84, 1.95396, -0.116603, 0, 4.82, 359.44
6.68, 4.23058, -0.589423, 4.63, 1.94898, -0.505281, 0, 4.7, 359
6.7, 4.18047, -0.519532, 4.51, 1.93116, -1.0883, 0, 4.66, 358.86
6.72, 4.1313, -0.528695, 4.47, 1.90255, -1.02352, -16, 4.77, 359.28
6.74, 4.08394, -0.68606, 4.58, 1.89467, 0.207295, 16, 4.72, 359.17
6.76, 4.03927, -0.680729, 4.53, 1.88141, -1.02352, 0, 4.71, 359.58
6.78, 3.99823, -0.711771, 4.52, 1.8586, -1.93043, 0, 4.74, 0.13
6.8, 3.96178, -0.778218, 4.55, 1.84451, -0.181383, 0, 4.56, 0.1
6.82, 3.93092, -0.629083, 4.37, 1.82917, 0.336854, -16, 4.61, 0.37
6.84, 3.90664, -0.703359, 4.42, 1.8188, -0.0518237, 0, 4.37, 359.76
6.86, 3.88997, -0.48003, 4.18, 1.79849, -1.21786, 16, 4.32, 359.55
6.88, 3.88192, -0.438078, 4.13, 1.78522, -0.246162, -16, 4.37, 359.91
6.9, 3.88351, -0.486489, 4.18, 1.76408, -0.958738, 0, 4.31, 359.45
6.92, 3.89574, -0.414263, 4.12, 1.75164, 0.401633, 0, 4.22, 359.56
