2.08, 1.48727, -5.93273, 7.42, 0.438221, -5.75243, 0, 7.1, 0.15
2.1, 1.28424, -5.81576, 7.1, 0.34328, -5.55809, -16, 7.03, 0.98
2.12, 1.09516, -5.93484, 7.03, 0.214343, -4.84551, 0, 6.63, 0.87
2.14, 0.920327, -5.70967, 6.63, 0.0854054, -6.98324, 16, 6.94, 2.32
2.16, 0.760018, -6.17998, 6.94, -0.0381422, -6.65934, 16, 6.74, 3.23
2.18, 0.614491, -6.12551, 6.74, -0.161275, -7.30714, 0, 6.56, 4.6
2.2, 0.483979, -6.07602, 6.56, -0.293115, -6.65934, 32, 6.33, 4.85
2.22, 0.368691, -5.96131, 6.33, -0.386397, -5.94677, -16, 6.15, 4.69
2.24, 0.26881, -5.88119, 6.15, -0.526943, -6.27066, 16, 5.76, 5.24
2.26, 0.184497, -5.5755, 5.76, -0.62064, -6.59456, -16, 5.22, 4.17
2.28, 0.115887, -5.10411, 5.22, -0.736725, -4.84551, 0, 4.94, 3.16
2.3, 0.06309, -4.87691, 4.94, -0.834154, -3.54992, 0, 4.24, 1.37
2.32, 0.0261894, -4.21381, 4.24, -0.932826, -4.58639, 16, 3.94, 1.88
2.34, 0.00524477, -3.93476, 3.94, -1.02155, -2.31911, 16, 3.7, 2.05
2.36, 0.000289637, -3.69971, 3.7, -1.0941, -3.9386, -16, 3.27, 0.93
2.38, 0.0113319, -3.25867, 3.27, -1.14178, -3.09646, 0, 3.06, 0.99
2.4, 0.0383539, -3.02165, 3.06, -1.21516, -1.4122, 16, 2.82, 3.31
2.42, 0.0813124, -2.73869, 2.82, -1.26367, -3.54992, -48, 2.68, 359.6
2.44, 0.140139, -2.53986, 2.68, -1.33083, -2.70779, 0, 2.53, 359.35
2.46, 0.214739, -2.31526, 2.53, -1.36939, -1.99521, 0, 2.36, 1.54
2.48, 0.304993, -2.05501, 2.36, -1.42287, -0.518237, 0, 2.12, 2.41
2.5, 0.410757, -1.70924, 2.12, -1.45977, -2.12477, -16, 2.03, 2.03
2.52, 0.531862, -1.49814, 2.03, -1.51035, -1.4122, 0, 1.72, 358.18
2.54, 0.668114, -1.05189, 1.72, -1.52113, -1.34742, 0, 1.54, 355.41
2.56, 0.819295, -0.720705, 1.54, -1.53025, -0.246162, 0, 1.34, 352.72
2.58, 0.985163, -0.354837, 1.34, -1.53813, -0.893958, 16, 1.22, 351.06
2.6, 1.16545, -0.0545466, 1.22, -1.55139, -0.764399, 0, 1.14, 349.46
2.62, 1.35988, 0.219877, 1.14, -1.55347, 0.0777355, 16, 1.13, 348.54
2.64, 1.56812, 0.438123, 1.13, -1.55347, 0.207295, 0, 1.16, 351.83
2.66, 1.78986, 0.629858, 1.16, -1.55181, -0.310942, -16, 1.26, 357.12
2.68, 2.02473, 0.764727, 1.26, -1.54725, 0.466413, 0, 1.38, 0.15
2.7, 2.27236, 0.892355, 1.38, -1.53315, 1.17899, 16, 1.4, 1.31
2.72, 2.53235, 1.13235, 1.4, -1.5203, 0.98465, 16, 1.34, 2.74
2.74, 2.80428, 1.46428, 1.34, -1.51118, 0.531193, 0, 1.31, 5.53
2.76, 3.08773, 1.77773, 1.31, -1.48423, 2.02112, 32, 1.39, 7.16
2.78, 3.38224, 1.99224, 1.39, -1.43614, 1.762, 16, 1.13, 2.38
2.8, 3.68733, 2.55733, 1.13, -1.38722, 3.12238, 16, 1.07, 1.23
2.82, 4.00253, 2.93253, 1.07, -1.33, 3.18716, 0, 1.17, 3.82
2.84, 4.32731, 3.15731, 1.17, -1.26408, 3.64061, 16, 0.96, 0.16
2.86, 4.66118, 3.70118, 0.96, -1.21226, 3.25194, 32, 1.04, 0.13
2.88, 5.00358, 3.96358, 1.04, -1.13556, 2.53936, 32, 1.19, 357.1
2.9, 5.35398, 4.16398, 1.19, -1.07379, 5.19532, 16, 1.34, 1.71
2.92, 5.71181, 4.37181, 1.34, -0.971383, 4.54753, -32, 1.4, 2.28
2.94, 6.0765, 4.6765, 1.4, -0.901317, 4.67709, -32, 1.61, 1.41
2.96, 6.44746, 4.83746, 1.61, -0.813424, 3.83495, 16, 1.86, 2.43
2.98, 6.82411, 4.96411, 1.86, -0.729263, 3.77017, 0, 2, 3.32
3, 7.20585, 5.20585, 2, -0.624372, 4.80665, 0, 2.26, 2.74
3.02, 7.59205, 5.33205, 2.26, -0.515749, 4.80665, 0, 2.2, 2.82
3.04, 7.9821, 5.7821, 2.2, -0.432002, 5.84312, 0, 2.3, 0.93
3.06, 8.37538, 6.07538, 2.3, -0.30265, 5.32488, 0, 2.77, 359.44
3.08, 8.77126, 6.00126, 2.77, -0.216416, 5.38966, 16, 2.71, 357.93
3.1, 9.16911, 6.45911, 2.71, -0.106549, 6.29658, 16, 3.17, 0
3.12, 9.56828, 6.39828, 3.17, 0.0215586, 7.52739, 16, 3.22, 0.41
3.14, 9.96815, 6.74815, 3.22, 0.157129, 6.42614, 16, 3.29, 0.13
3.16, 10.3681, 7.07806, 3.29, 0.280677, 6.87959, 16, 3.75, 1.44
3.18, 10.7674, 7.01739, 3.75, 0.410443, 5.06576, 32, 3.94, 0.84
3.2, 11.1655, 7.22549, 3.94, 0.553062, 7.39783, 0, 4.12, 359.64
